energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.767,0.117,139.981,0.0707,0.412,0.0,4,0.551,6,273252,-4.605,0.312,1,Midian Lima,Aguenta Coração,57,0
0.887,0.089,130.082,0.186,0.107,0.0544,4,0.869,5,152139,-4.896,0.448,0,Urias,Rasga,49,0
0.303,0.0889,98.282,0.0384,0.812,0.0,3,0.48,5,180453,-13.675,0.643,1,Guitar Slim,The Things That I Used To Do,46,0
0.541,0.0788,132.082,0.0356,0.0513,0.000201,4,0.522,4,228867,-8.743,0.27,1,Henry Jamison,Still Life (feat. Joseph),52,0
0.208,0.0958,107.033,0.0862,0.611,1.97e-06,4,0.748,0,203920,-16.352,0.487,0,MC Kevin o Chris,Quando Te Vejo no Baile,42,0
0.54,0.0556,169.888,0.178,0.428,7.55e-06,4,0.739,5,178683,-6.487,0.791,1,Wafia,Pick Me,55,0
0.733,0.0935,75.019,0.164,0.546,0.0,4,0.787,9,217608,-7.362,0.408,0,RITA,Watome,32,0
0.75,0.768,131.134,0.038,0.385,0.0,4,0.322,11,257897,-5.039,0.223,0,Davi Sacer,Restitui - Ao Vivo,57,0
0.758,0.0579,126.002,0.0338,0.0376,0.0,4,0.782,0,288113,-5.397,0.526,1,ARASHI,IN THE SUMMER,64,0
0.102,0.102,119.924,0.0381,0.883,5e-05,4,0.423,2,227250,-21.067,0.152,1,sobhhï,red bottoms,4,0
0.111,0.09,155.766,0.032,0.845,0.0,3,0.342,1,260250,-13.03,0.136,0,Fernanda Cabral,Pássaro,27,0
0.0161,0.0978,110.926,0.0374,0.81,0.0021,4,0.421,2,337733,-25.358,0.16,0,Miles Davis,Blue in Green,64,0
0.555,0.217,120.002,0.05,0.00337,6.42e-06,4,0.824,1,281273,-5.817,0.0611,1,Beyoncé,BLACK PARADE,79,0
0.459,0.181,176.058,0.0526,0.221,4.04e-06,4,0.714,7,215581,-13.837,0.606,1,Congah,Margaridas,36,0
0.995,0.316,118.049,0.142,7.83e-06,0.165,4,0.437,11,392067,-4.997,0.038,1,Testament,Night of the Witch,12,0
0.546,0.133,117.961,0.0565,0.0892,0.0912,4,0.865,1,221695,-10.46,0.534,1,Black Eyed Peas,NO MAÑANA,66,0
0.717,0.119,100.043,0.128,0.224,0.0,4,0.778,6,200400,-3.151,0.458,0,DJ Spinall,Everytime,53,0
0.465,0.124,81.007,0.029,0.293,4.78e-06,4,0.768,5,208133,-6.865,0.687,0,Rhys Lewis,Some Days,52,0
0.625,0.435,188.345,0.186,0.23,0.0,4,0.586,6,301269,-6.066,0.685,1,Sidhu Moose Wala,Bambiha Bole,66,0
0.549,0.155,83.982,0.164,0.0948,0.0,4,0.843,6,233000,-8.018,0.541,0,Feid,PORFA,84,0
0.624,0.276,133.236,0.0804,0.0899,0.0,5,0.429,10,214200,-5.294,0.495,1,(sic)boy,Heaven's Drive,57,0
0.939,0.331,150.015,0.054,0.00361,0.0,4,0.425,2,224806,-3.498,0.638,1,Vaundy,怪獣の花唄,55,0
0.467,0.206,87.155,0.0898,0.803,9.68e-05,3,0.526,2,434693,-11.641,0.604,1,Buddy Guy,Stone Crazy,43,0
0.739,0.112,123.005,0.0425,0.00299,0.865,4,0.624,6,240000,-10.121,0.0349,0,Kamilo Sanclemente,Maia,38,0
0.977,0.0489,97.094,0.0509,0.462,1.17e-06,4,0.822,10,145979,-1.431,0.824,0,Gloria Groove,MIL GRAU,63,0
0.694,0.29,150.258,0.533,0.12,0.0,4,0.492,11,287400,-8.2,0.446,1,BK,Sonho das Esquinas,55,0
0.938,0.0581,170.111,0.24,0.0788,0.0,4,0.668,0,164788,-3.586,0.506,1,CyberKills,Hit do Carnaval,42,0
0.722,0.178,139.986,0.0713,0.128,0.0,4,0.735,6,170571,-4.873,0.725,1,Faydee,Aywa,45,0
0.738,0.0927,107.938,0.0506,0.0178,6.75e-05,4,0.672,0,277040,-7.045,0.392,1,fun.,Some Nights,71,0
0.765,0.321,92.052,0.12,0.369,0.0,4,0.825,11,192717,-5.028,0.277,0,Rashid,Sobrou Silêncio,53,0
0.237,0.115,97.159,0.0552,0.773,0.0,4,0.651,1,144643,-12.539,0.804,0,Altamira,Me Diz,15,0
0.903,0.0805,160.108,0.114,0.0362,0.0,4,0.703,1,195000,-3.777,0.661,0,Linn da Quebrada,Davi Sabbag * Tomara (Remix),49,0
0.392,0.121,123.942,0.43,0.553,0.0,4,0.895,11,141764,-13.201,0.683,1,Borges,Ak do Flamengo,67,0
0.414,0.112,124.211,0.0344,0.0549,0.0,4,0.374,2,346044,-7.161,0.196,1,Luma Elpidio,Venho a Ti,59,0
0.977,0.0916,126.057,0.0732,0.000623,0.551,4,0.697,1,203810,-5.459,0.0624,0,Bsno,To My Beat,40,0
0.631,0.125,94.985,0.0804,0.747,0.0,4,0.612,5,170373,-4.991,0.46,0,Jade Bird,Cathedral,0,0
0.775,0.483,84.972,0.0691,0.745,0.0,4,0.634,10,172196,-6.943,0.653,1,Pixote,A Culpa É do Coração - Ao Vivo,59,0
0.779,0.286,113.487,0.0648,0.573,8.13e-05,4,0.519,4,173040,-9.159,0.888,1,Muddy Waters,Got My Mojo Working,50,0
0.55,0.0921,117.999,0.035,0.524,3.73e-05,4,0.57,10,311186,-8.343,0.435,1,Arijit Singh,Kalank (Title Track),65,0
0.247,0.103,138.234,0.0627,0.713,5.64e-05,4,0.573,5,400447,-19.282,0.604,0,Art Blakey & The Jazz Messengers,Hipsippy Blues,47,0
0.916,0.314,123.991,0.0318,0.025,0.0012,4,0.6,4,197661,-2.158,0.135,0,Vicetone,Animal,62,0
0.454,0.156,112.214,0.03,0.417,0.000315,4,0.693,10,183133,-10.275,0.914,0,Slim Harpo,I'm A King Bee,47,0
0.741,0.091,99.891,0.059,0.028,0.00158,4,0.577,7,174763,-6.735,0.663,0,Marília Calderón,Prólogo do Marinheiro,9,0
0.379,0.161,139.749,0.0353,0.407,0.288,4,0.519,9,729760,-14.368,0.598,1,Freddie Hubbard,Red Clay,45,0
0.412,0.041,122.807,0.056,0.0217,0.784,4,0.84,1,156398,-14.23,0.963,1,Albert King,Crosscut Saw - Mono Mix,50,0
0.645,0.201,119.982,0.0427,0.215,0.0,3,0.753,5,221000,-2.913,0.636,1,TAEYEON,Happy,66,0
0.854,0.108,119.977,0.109,0.0969,5.93e-06,4,0.902,4,219495,-2.913,0.651,0,Rayvanny,Amaboko,49,0
0.441,0.124,98.247,0.0343,0.821,6.68e-06,4,0.6,0,160122,-10.475,0.399,0,Dois é Par,Dança,36,0
0.468,0.1,130.002,0.339,0.334,0.0,4,0.583,9,179077,-8.794,0.322,0,Xamã,American Pie,64,0
0.305,0.208,108.229,0.0316,0.936,0.0846,4,0.464,3,255227,-12.435,0.282,0,Duke Ellington,In A Sentimental Mood,65,0
0.835,0.0982,123.977,0.037,0.0898,0.0707,3,0.527,6,212903,-9.113,0.131,1,Joy Corporation,Dawn,52,0
0.401,0.285,121.993,0.104,0.682,0.0999,4,0.818,2,260387,-11.902,0.755,0,Sattivus,Galena,39,0
0.7,0.216,158.373,0.264,0.0902,0.0,4,0.43,6,183219,-5.35,0.731,1,PARTYNEXTDOOR,BELIEVE IT,83,0
0.732,0.028,145.034,0.0694,0.0154,2.75e-05,4,0.713,2,190499,-5.568,0.761,1,Karol Conká,Alavancô,47,0
0.384,0.0687,102.597,0.0388,0.418,0.317,4,0.872,0,515000,-16.204,0.938,1,B.B. King,To Know You Is To Love You,54,0
0.53,0.131,93.951,0.0246,0.822,0.0,4,0.605,11,236437,-6.346,0.399,1,Akhil Sachdeva,"Tera Ban Jaunga (From ""Kabir Singh"")",59,0
0.656,0.744,83.662,0.13,0.381,0.0,4,0.468,9,166895,-8.074,0.578,1,João Gustavo e Murilo,Qual é a do amor (feat. Atitude 67) - Ao vivo,71,0
0.257,0.137,99.948,0.0343,0.86,0.000536,4,0.701,2,235650,-9.818,0.32,1,Rico Ayade,Sobre o Silêncio,32,0
0.411,0.0753,130.184,0.228,0.652,3.78e-06,4,0.921,0,110811,-0.743,0.39,0,Mc Mika,"Nem Casado, Nem Solteiro",58,0
0.486,0.0967,90.068,0.0544,0.432,0.000111,4,0.725,7,156971,-11.858,0.362,1,Gilsons,Vento e Alecrim,0,0
0.825,0.573,105.831,0.06,0.0233,0.000172,4,0.689,0,155301,-4.08,0.579,1,Kizz Daniel,Aii,52,0
0.127,0.122,89.981,0.0386,0.885,0.0,4,0.673,9,234939,-17.467,0.271,1,Rubel,Você Me Pergunta,53,0
0.645,0.109,132.308,0.0351,0.593,4.71e-06,4,0.709,0,248987,-6.776,0.231,0,Natiruts,Sol do Meu Amanhecer,40,0
0.626,0.18,80.076,0.0913,0.273,1.06e-06,4,0.667,1,173796,-7.067,0.304,1,Mougleta,Valentino Rossi,42,0
0.74,0.136,100.018,0.267,0.0185,0.00368,4,0.673,9,206406,-4.029,0.54,1,Aluna,Get Paid,53,0
0.339,0.163,142.112,0.0418,0.66,0.103,4,0.444,3,456360,-16.936,0.656,1,Thelonious Monk Trio,Blue Monk - Rudy Van Gelder Remaster,46,0
0.834,0.239,159.905,0.0754,0.528,0.0,4,0.716,0,195750,-5.607,0.686,0,Rennan da Penha,Já Tô - Ao Vivo,60,0
0.137,0.112,120.584,0.0342,0.954,3.74e-06,4,0.394,7,202008,-12.997,0.132,1,ANAVITÓRIA,Me conta da tua janela,68,0
0.687,0.115,113.038,0.1,0.115,2.2e-06,4,0.84,11,238912,-7.203,0.678,0,Rema,Woman,62,0
0.772,0.118,103.359,0.0695,0.68,0.0,4,0.498,2,304431,-6.465,0.762,1,Pixote,Mande um Sinal / Ele e Ela - Live,62,0
0.915,0.0978,90.946,0.183,0.0353,0.0,4,0.636,1,204000,-3.473,0.511,1,NCT 127,Punch,67,0
0.727,0.279,113.044,0.0474,0.331,0.0476,4,0.903,1,174263,-8.849,0.968,0,prettyboydo,Same Energy,44,0
0.958,0.0744,185.774,0.112,3.95e-06,0.000225,4,0.348,10,214211,-4.19,0.434,0,Fit For A King,Breaking the Mirror,61,0
0.796,0.165,155.043,0.334,0.522,0.0,4,0.897,9,119613,-3.782,0.959,1,Mc Rebecca,Ao Som do 150,57,0
0.939,0.0561,124.996,0.046,0.00654,0.898,4,0.8,6,168000,-7.198,0.567,0,Kaskade,POW POW POW,57,0
0.693,0.0898,110.047,0.127,0.371,0.0,4,0.889,6,222423,-5.767,0.695,0,Stonebwoy,Good Morning - Remix,48,0
0.758,0.303,97.094,0.0371,0.00616,0.0,4,0.288,6,201726,-5.692,0.619,0,Arctic Monkeys,R U Mine?,77,0
0.824,0.169,118.999,0.0289,0.0884,0.0635,4,0.656,1,291770,-4.899,0.68,0,METAFIVE,環境と心理,45,0
0.357,0.118,142.016,0.03,0.843,8.45e-05,4,0.687,7,188523,-12.045,0.578,0,Ana Gabriela,Amor Traduz,56,0
0.26,0.104,159.567,0.0382,0.84,0.00015,3,0.431,0,245539,-12.001,0.157,1,ANAVITÓRIA,relicário,61,0
0.948,0.139,107.975,0.0456,3.26e-05,0.691,4,0.489,9,198552,-3.974,0.549,1,Pop Evil,Let The Chaos Reign,61,0
0.722,0.447,120.902,0.134,0.0622,5.9e-06,4,0.82,6,241983,-5.476,0.485,1,Energy gAD,Afrobeat To The World,44,0
0.379,0.0907,137.993,0.0542,0.453,0.0002,4,0.877,2,236522,-11.587,0.791,0,Congah,Perto de Você,37,0
0.805,0.67,127.793,0.0334,0.0335,0.0,4,0.544,7,222427,-9.591,0.654,1,Titãs,Pra Dizer Adeus - Ao Vivo,60,0
0.658,0.389,115.017,0.13,0.359,1.24e-05,4,0.812,8,179087,-7.238,0.44,1,SBM,Por un Rato,43,0
0.544,0.12,69.442,0.0699,0.854,0.0,4,0.495,0,198015,-7.619,0.676,0,Sodré,Então Para,44,0
0.472,0.0737,96.201,0.0345,0.725,0.00214,4,0.762,3,204333,-9.271,0.338,1,Mipso,Your Body,40,0
0.86,0.288,130.87,0.284,0.0273,0.0,4,0.794,6,186424,-7.569,0.673,1,Lucas Boombeat,Nave Cor de Rosa,41,0
0.463,0.0845,100.038,0.0973,0.161,0.00021,4,0.91,1,163800,-7.532,0.336,1,DripReport,Skechers (feat. Badshah),57,0
0.925,0.202,100.028,0.0615,0.0202,0.0,4,0.724,9,172147,-1.393,0.33,1,KARD,RED MOON,67,0
0.943,0.349,187.71,0.0566,0.000737,0.0269,4,0.241,4,155960,-6.381,0.93,1,Stiff Little Fingers,Suspect Device,48,0
0.334,0.107,95.308,0.0518,0.781,0.0,4,0.593,6,250040,-7.545,0.394,1,David Keenan,The Friary,44,0
0.375,0.0806,72.59,0.0504,0.78,0.00365,4,0.585,2,367400,-12.171,0.665,0,Hank Mobley,My Groove Your Move - Rudy Van Gelder Edition,47,0
0.764,0.0815,191.83,0.0818,0.111,1.31e-06,4,0.637,7,205000,-5.763,0.549,1,Pineapple StormTv,Bora Ser,60,0
0.221,0.0975,80.413,0.0423,0.841,0.000595,4,0.283,10,298013,-15.344,0.299,1,Courtney Marie Andrews,If I Told,45,0
0.358,0.0987,99.992,0.0289,0.429,0.0,4,0.678,8,205165,-7.37,0.724,1,BANG YE DAM,WAYO,71,0
0.291,0.0571,83.443,0.0647,0.765,0.000133,4,0.611,2,283740,-18.392,0.534,1,Art Blakey & The Jazz Messengers,Quick Trick,45,0
0.438,0.232,119.845,0.0394,0.472,0.0,3,0.607,4,205505,-6.448,0.474,0,Murilo França,Afrodite,14,0
0.978,0.201,134.222,0.118,0.0422,0.00019,4,0.323,5,211973,-3.841,0.168,1,Sex Pistols,Anarchy in the U.K.,55,0
0.903,0.298,132.009,0.0296,0.000187,0.0939,4,0.562,8,221000,-4.46,0.791,0,Yeah Yeah Yeahs,Heads Will Roll,0,0
0.638,0.121,179.918,0.06,0.542,0.0,4,0.638,6,146408,-5.266,0.609,1,Oualid,You,30,0
0.7,0.102,80.623,0.163,0.843,0.324,4,0.433,11,176186,-8.197,0.8,1,Magic Sam,All Your Love,50,0
0.904,0.121,160.07,0.247,0.18,0.000348,4,0.73,7,239990,-4.223,0.464,1,Dhanush,"Chill Bro (From ""Pattas"")",51,0
0.63,0.132,79.987,0.0294,0.0141,0.0,4,0.481,6,257360,-4.301,0.482,1,Novelbright,夢花火,59,0
0.648,0.864,148.052,0.0362,0.862,0.0,4,0.485,2,196831,-6.465,0.692,1,Dilsinho,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),67,0
0.856,0.71,170.008,0.039,0.606,0.0,4,0.61,0,176103,-6.193,0.938,0,Pixote,Vai Errar de Novo - Ao Vivo,65,0
0.68,0.0889,121.989,0.0333,0.191,0.00175,4,0.537,4,222093,-4.297,0.0889,1,The Strokes,Selfless,68,0
0.241,0.0895,96.927,0.0273,0.959,0.000707,4,0.518,3,223860,-11.758,0.245,0,Vagabon,In A Bind - Strings Version,39,0
0.0172,0.0815,100.989,0.0384,0.973,0.557,4,0.438,9,354667,-23.66,0.136,1,Bill Evans,Young And Foolish,51,0
0.769,0.0959,122.98,0.171,0.0353,1.29e-05,4,0.657,7,236108,-5.146,0.684,1,SZA,The Other Side (from Trolls World Tour) - Oliver Heldens Remix,60,0
0.75,0.0736,143.072,0.0712,0.121,0.0,4,0.78,7,190832,-4.428,0.902,0,AB6IX,THE ANSWER,66,0
0.678,0.432,109.984,0.0827,0.501,0.0,4,0.863,5,192000,-6.049,0.466,0,Hericles,Alô,29,0
0.261,0.116,132.094,0.0288,0.539,0.0178,4,0.375,9,217360,-11.312,0.139,1,Darlingside,Hold Your Head Up High,53,0
0.511,0.112,129.766,0.0292,0.119,0.548,4,0.534,10,336171,-9.567,0.705,1,Julian Taylor,Ballad Of A Young Troubadour,51,0
0.696,0.115,183.932,0.089,0.285,2.03e-06,4,0.482,0,230431,-6.646,0.655,0,Hiphop Tamizha,Hi Sonna Pothum,51,0
0.71,0.277,82.029,0.0387,0.768,0.0,4,0.59,5,165717,-7.127,0.903,0,Algo Mais,Bebe Vem Me Procurar - Ao Vivo,55,0
0.75,0.263,95.98,0.18,0.553,6.59e-05,4,0.834,1,217227,-2.799,0.858,1,Myke Towers,Rutina,73,0
0.639,0.102,120.979,0.193,0.615,0.00206,4,0.73,0,205304,-9.006,0.571,0,Gabz,Pele.,0,0
0.403,0.112,141.135,0.0307,0.323,0.0324,4,0.284,2,282521,-8.325,0.313,1,Hudson Taylor,Old Soul (acoustic),53,0
0.922,0.189,104.916,0.0534,0.419,0.000156,4,0.769,1,246636,-3.123,0.634,1,Meet Bros.,"Lamborghini (From ""Jai Mummy Di"")",59,0
0.535,0.552,123.972,0.0484,0.144,0.271,4,0.922,6,224734,-8.171,0.382,0,Vintage Culture,I Will Find,68,0
0.645,0.115,137.931,0.0363,0.659,3.14e-06,4,0.755,7,154783,-8.686,0.627,1,F1rstman,Makhna,39,0
0.782,0.112,119.964,0.0341,0.625,0.0596,4,0.559,2,239957,-6.496,0.376,1,The Yellow Diary,Rab Raakha,49,0
0.743,0.0631,136.993,0.0801,0.026,0.0,4,0.792,1,184627,-3.817,0.835,1,ZICO,Summer Hate (Feat. Rain),69,0
0.563,0.109,169.909,0.0958,0.242,0.0,4,0.542,0,149728,-7.446,0.897,1,Melim,Gelo,67,0
0.789,0.649,126.367,0.121,0.0365,0.000113,4,0.652,5,190952,-3.635,0.575,1,R3HAB,More Than OK - Tommy Jayden Remix,17,0
0.472,0.115,107.217,0.0312,0.125,0.0,4,0.615,5,269083,-8.638,0.46,0,Ian Noe,Letter to Madeline,0,0
0.346,0.121,109.509,0.0329,0.644,0.000195,3,0.418,2,169493,-11.283,0.387,1,Rubel,Paz Interior,47,0
0.64,0.105,101.06,0.417,0.041,0.0,5,0.643,11,193294,-7.444,0.463,1,Molham,Fast Lane,28,0
0.731,0.147,119.841,0.0517,0.0651,0.0,4,0.408,2,408132,-5.381,0.219,1,Kemuel,Algo Novo (feat. Lukas Agustinho) - Ao Vivo,60,0
0.596,0.11,120.121,0.0276,0.156,0.000128,4,0.733,7,230883,-8.704,0.621,0,Mart'nália,Cirandeiro,29,0
0.951,0.145,153.963,0.141,0.356,0.0,4,0.819,6,148340,-2.896,0.963,0,POCAH,Não sou obrigada,68,0
0.74,0.22,100.057,0.172,0.0205,8.28e-05,4,0.785,1,166265,-5.374,0.746,1,Anitta,Tócame (feat. Arcangel & De La Ghetto),79,0
0.271,0.309,92.967,0.0379,0.891,0.0,4,0.451,4,220617,-10.539,0.357,1,Thalles Roberto,Mesmo Sem Entender,61,0
0.959,0.328,149.406,0.107,0.000505,0.00012,3,0.311,6,251512,-5.104,0.336,0,Bleed From Within,The End of All We Know,58,0
0.848,0.372,105.922,0.0828,0.137,0.0,4,0.591,9,246816,-4.397,0.386,0,BTS,ON (Feat. Sia),73,0
0.841,0.0784,100.0,0.073,0.355,0.000694,4,0.8,10,214000,-3.771,0.711,0,Yemi Alade,Boyz,57,0
0.673,0.136,126.065,0.14,0.354,0.0,4,0.906,11,183699,-5.784,0.819,0,Planta E Raiz,Fruto da Semente,44,0
0.675,0.309,101.593,0.512,0.0609,0.0,4,0.652,8,201033,-6.11,0.636,0,Shatta Wale,Miss Money,43,0
0.708,0.153,146.616,0.0296,0.000834,0.113,4,0.613,0,175907,-8.908,0.712,1,Siouxsie and the Banshees,Hong Kong Garden,0,0
0.664,0.0892,91.532,0.157,0.301,2.34e-06,4,0.835,5,161848,-8.776,0.657,1,Ghali,Jennifer (feat. Soolking),32,0
0.307,0.186,127.658,0.0305,0.475,1.59e-06,4,0.539,10,232529,-10.044,0.116,0,KALEO,Backbone,57,0
0.762,0.191,109.97,0.0392,0.0358,1.41e-06,4,0.794,4,195867,-3.525,0.482,0,(G)I-DLE,Oh my god,74,0
0.246,0.123,117.084,0.0361,0.941,2.98e-05,4,0.468,5,347837,-11.12,0.306,0,Milton Nascimento,Não Existe Amor em SP,47,0
0.527,0.088,144.001,0.031,0.751,0.00604,4,0.642,9,170862,-9.893,0.703,1,Castello Branco,Toda Toda,42,0
0.647,0.366,129.851,0.0358,0.511,0.0172,4,0.399,8,346697,-6.497,0.143,1,Casa Worship,Eu Te Vejo Em Tudo,64,0
0.588,0.7,139.735,0.0369,0.0333,1.64e-06,4,0.322,5,354151,-8.181,0.105,1,Gabriel Guedes de Almeida,Vitorioso És - Ao Vivo,58,0
0.564,0.343,137.943,0.0806,0.315,3.87e-05,4,0.687,8,161739,-10.696,0.455,1,Graveto,Sofá,10,0
0.436,0.11,145.855,0.0312,0.867,0.0,4,0.547,1,193827,-7.646,0.459,1,LULLANAS,Highway Honey,35,0
0.615,0.11,113.017,0.0351,0.02,0.0,4,0.832,0,223093,-7.948,0.77,0,Rich Brian,Love In My Pocket,72,0
0.73,0.0786,176.011,0.0767,0.359,0.0397,4,0.583,6,238807,-7.027,0.444,0,Srikrishna,"Oo Baava (From ""Prati Roju Pandaage"")",51,0
0.908,0.154,148.246,0.0691,0.00103,0.00219,4,0.274,9,200080,-5.419,0.483,1,Sex Pistols,God Save the Queen,50,0
0.512,0.101,126.015,0.0283,0.000911,0.159,4,0.692,0,217751,-6.327,0.323,1,Pavlo,Estás Ahí,35,0
0.232,0.103,117.243,0.031,0.828,6.25e-06,4,0.695,1,236748,-12.258,0.184,1,Daniel Angi,Arara Azul,33,0
0.826,0.234,125.636,0.0497,0.0275,0.0084,4,0.332,2,383973,-7.269,0.216,0,Radiohead,Paranoid Android - Remastered,52,0
0.516,0.139,99.024,0.026,0.365,0.0,4,0.639,11,184750,-7.206,0.322,1,Ariane Villa Lobos,Meu Destino,36,0
0.264,0.0648,172.984,0.0408,0.801,0.11,4,0.305,9,218640,-10.828,0.208,1,Valerie June,Astral Plane,50,0
0.638,0.402,119.982,0.0579,0.416,0.255,4,0.778,0,176000,-8.1,0.442,1,Selecta,Tu Nombre,53,0
0.399,0.11,77.401,0.0936,0.6,0.0952,5,0.632,6,168103,-8.296,0.0713,0,Matheus Queiroz,Fendi,37,0
0.604,0.0971,89.016,0.231,0.568,0.0,4,0.705,4,226731,-8.979,0.691,0,Pk,Marginais Acústico #1,60,0
0.321,0.111,81.792,0.0439,0.578,0.0,4,0.381,11,212320,-13.065,0.325,1,OUTROEU,Não Olha Assim Pra Mim,63,0
0.712,0.108,130.181,0.0345,0.0322,0.000656,4,0.479,0,239413,-6.978,0.264,1,Elbow,Empires,43,0
0.587,0.0692,98.98,0.0582,0.432,0.00103,4,0.783,0,180437,-7.768,0.337,1,Y2K,Damage is Done,49,0
0.935,0.136,161.651,0.133,0.00804,0.0,3,0.166,4,291967,-6.26,0.183,0,Hollow Front,Afflicted,56,0
0.625,0.317,100.008,0.0593,0.582,0.0163,4,0.614,5,211340,-6.654,0.49,1,LANY,ILYSB,0,0
0.348,0.235,73.303,0.0293,0.438,0.000731,4,0.572,0,275267,-13.454,0.34,1,Buddy Guy,Feels Like Rain,55,0
0.758,0.183,139.91,0.0337,0.00626,0.0,4,0.505,2,327667,-2.935,0.664,1,Mrs. GREEN APPLE,Theater,56,0
0.717,0.169,125.968,0.033,0.0103,0.000151,4,0.679,0,189000,-6.262,0.196,1,Dua Lipa,Physical - Alok Remix,69,0
0.474,0.0945,141.663,0.102,0.162,1.13e-05,5,0.569,7,208000,-9.192,0.335,0,Lionel,Paranoia,45,0
0.898,0.146,131.057,0.0447,0.152,0.0,4,0.777,1,151263,-3.395,0.873,1,Simone & Simaria,Amoreco,71,0
0.301,0.0419,100.979,0.0423,0.545,0.00194,4,0.606,0,183027,-11.402,0.457,1,T-Bone Walker,Call It Stormy Monday,51,0
0.473,0.0842,129.788,0.0305,0.124,0.0,4,0.613,7,420977,-6.548,0.157,1,Luma Elpidio,Que Amor É Esse,62,0
0.319,0.142,102.337,0.0251,0.722,0.0333,3,0.424,4,236533,-9.239,0.385,1,Jake Blount,Where Did You Sleep Last Night,44,0
0.287,0.112,109.101,0.034,0.831,0.0,5,0.421,9,199134,-12.727,0.523,1,Big Up,Rosa Flor - Acústica,48,0
0.841,0.671,103.918,0.0299,0.318,0.0,4,0.647,7,183073,-4.209,0.368,1,Zé Neto & Cristiano,Textão - Ao Vivo,71,0
0.759,0.116,112.983,0.208,0.055,1.36e-06,4,0.693,7,198520,-2.9,0.635,1,Red Velvet - IRENE & SEULGI,Naughty,71,0
0.723,0.0843,159.98,0.0878,0.0806,0.0,4,0.699,11,215566,-5.951,0.845,0,Muamba,Vou Desligar,36,0
0.573,0.102,139.986,0.146,0.719,0.0,4,0.816,9,192643,-9.621,0.829,1,Felukah,22+1,31,0
0.526,0.195,153.813,0.038,0.0266,5.14e-06,3,0.265,6,326883,-13.154,0.313,0,Gabriela Rocha,Hosana - Ao Vivo,59,0
0.709,0.227,130.991,0.127,0.457,0.0178,4,0.861,5,197872,-1.846,0.911,0,Dj W-Beatz,"Rave Astronomia (feat. MC Duartt, Mc Maromba & MC Madan) - Remix",59,0
0.769,0.126,135.992,0.0708,0.276,0.0,4,0.655,0,300000,-4.026,0.363,0,Pineapple StormTv,Você Não Ama Ninguém 2,65,0
0.498,0.2,127.015,0.0751,0.566,0.0,4,0.699,10,205984,-8.517,0.243,0,Gilsons,Love Love,0,0
0.773,0.119,96.178,0.228,0.17,0.0,4,0.704,7,225000,-5.272,0.41,1,Angel,Blessings REMIX (feat. French Montana & Davido),61,0
0.84,0.0199,161.34,0.288,0.0401,0.0652,4,0.763,0,186760,-6.974,0.895,1,Gang Of Four,Natural's Not in It,46,0
0.703,0.198,139.945,0.0275,0.000153,0.00325,4,0.616,6,268286,-6.526,0.321,0,Nulbarich,LUCK,52,0
0.387,0.122,96.919,0.227,0.511,0.264,4,0.879,0,138653,-14.52,0.778,0,Omah Lay,Bad Influence,55,0
0.602,0.067,100.901,0.108,0.189,0.372,5,0.683,0,109558,0.067,0.692,0,MC Kevin o Chris,Pode Jogar,71,0
0.542,0.231,84.961,0.114,0.424,0.0,4,0.774,1,139000,-7.869,0.76,0,Dody,Mensagem,35,0
0.545,0.0938,77.068,0.0275,0.139,9.88e-06,4,0.538,5,199147,-6.177,0.362,1,Pretenders,You Can't Hurt a Fool,44,0
0.84,0.149,100.19,0.287,0.0621,0.000749,4,0.683,10,165890,-5.788,0.375,0,Urias,Diaba,56,0
0.419,0.843,124.484,0.0337,0.503,0.265,4,0.305,6,327823,-12.467,0.148,1,Los Hermanos,Sentimental - Ao Vivo,44,0
0.727,0.0997,111.928,0.0364,0.362,0.0,4,0.735,0,209253,-2.837,0.612,0,EXO-SC,1 Billion Views,72,0
0.459,0.0935,125.016,0.154,0.109,3.03e-05,4,0.817,6,184320,-11.139,0.373,0,Gaab,Real Pensamento,56,0
0.711,0.0783,97.016,0.0769,0.00644,0.0,4,0.716,0,171172,-6.098,0.827,1,blackbear,queen of broken hearts,78,0
0.315,0.0987,146.33,0.0295,0.729,0.0,4,0.443,3,180014,-10.006,0.421,1,Luis Kiari,Nunca Pare de Sonhar,34,0
0.846,0.0806,148.295,0.0429,0.0785,0.0,4,0.513,2,187000,-4.996,0.692,0,A Cor,Ela Curte o Mar,39,0
0.412,0.156,150.052,0.0422,0.71,0.0,4,0.652,11,301568,-9.052,0.497,0,Mariana Froes,Moça,10,0
0.97,0.379,108.022,0.155,6.07e-05,0.000436,4,0.459,1,163666,-3.492,0.373,1,If I Were You,Hate Me,47,0
0.58,0.111,80.514,0.0249,0.822,0.00594,4,0.556,1,245640,-6.925,0.702,1,Big Thief,Cattails,0,0
0.899,0.0783,129.989,0.125,0.0203,0.0,4,0.766,2,217316,-4.548,0.744,1,Tinie Tempah,Whoppa (feat. Sofia Reyes and Farina),72,0
0.945,0.172,103.931,0.0882,0.18,2.94e-05,4,0.641,6,199524,-0.535,0.883,1,CHUNG HA,PLAY,74,0
